ID,Education,Age,DaysAsCustomer,Marital_Status,Kidhome,Teenhome,Country,Recency,Purchases, Income ,CampaingsAccepted,Complain,Spent,Cluster
2392,Graduation,51,3714,Married,1,1,Spain,59,8,40321.0,0,0,102,A
1920,Graduation,51,3714,Married,1,1,Spain,59,8,40321.0,0,0,102,A
3673,Graduation,52,3729,Single,0,1,Saudi Arabia,59,26,55239.0,0,0,779,C
1453,PhD,80,3737,Widow,0,0,Spain,59,27,57513.0,0,0,1060,B
4518,Graduation,44,3814,Together,0,1,Canada,59,27,85693.0,0,0,1169,B
8969,Graduation,46,3908,Married,0,1,Saudi Arabia,59,25,71855.0,0,0,1141,B
387,Basic,47,3972,Married,0,0,USA,59,6,7500.0,0,0,61,A
1079,PhD,52,4000,Married,0,1,India,59,19,71969.0,1,0,1086,B
164,PhD,46,4003,Married,0,0,Spain,59,13,28973.0,0,0,269,A
3434,Graduation,72,3427,Single,0,0,Spain,60,19,80872.0,0,0,1336,B
5721,PhD,67,3428,Married,0,0,Canada,60,24,84117.0,1,0,1566,D
8418,2n Cycle,65,3470,Single,1,1,Germany,60,7,38741.0,0,0,61,A
5300,Master,50,3560,Married,1,0,Spain,60,6,38961.0,0,0,70,A
10424,Graduation,55,3581,Single,0,0,Saudi Arabia,60,18,75922.0,0,0,1295,B
11171,Master,58,3640,Married,2,1,Australia,60,21,56962.0,0,0,411,C
1600,Master,58,3640,Married,2,1,Saudi Arabia,60,21,56962.0,0,0,411,C
7851,Graduation,74,3659,Widow,0,0,Spain,60,22,70165.0,0,0,926,B
10701,Graduation,50,3670,Married,0,0,USA,60,28,65308.0,2,0,1211,B
891,Master,72,3674,Together,1,1,Spain,60,4,29298.0,0,0,11,A
6912,PhD,56,3692,Married,0,2,Spain,60,22,63246.0,0,0,772,C
5967,Graduation,71,3725,Together,1,1,Germany,60,9,33402.0,0,0,70,A
2109,Graduation,33,3811,Single,0,0,Spain,60,28,96843.0,1,0,1544,D
6292,PhD,37,3835,Married,0,0,Germany,60,18,82333.0,1,0,1822,D
8537,Graduation,74,3866,Widow,0,0,Spain,60,21,72643.0,1,0,1429,B
9576,PhD,41,3882,Together,1,0,Spain,60,11,32313.0,0,0,159,A
5935,Master,67,3931,Single,0,1,India,60,23,55284.0,0,0,764,C
10264,Graduation,44,4006,Divorced,1,0,Saudi Arabia,60,6,15287.0,1,0,31,A
234,Graduation,44,4006,Divorced,1,0,Spain,60,6,15287.0,1,0,31,A
3202,PhD,36,4015,Married,0,0,Saudi Arabia,60,19,51563.0,2,0,1250,B
1103,Master,47,4017,Married,1,0,Australia,60,20,81929.0,2,0,2053,D
610,PhD,70,4070,Together,1,1,Australia,60,23,53593.0,0,0,480,C
4480,Master,50,3491,Married,0,1,Saudi Arabia,61,19,60432.0,0,0,401,C
10660,Master,66,3547,Married,1,1,Spain,61,17,66726.0,1,0,438,C
9353,Graduation,64,3553,Single,0,1,India,61,16,62450.0,1,0,995,B
4120,2n Cycle,48,3573,Single,1,0,India,61,13,49514.0,0,0,369,C
2836,PhD,51,3665,Married,1,0,Germany,61,4,43269.0,0,0,19,A
9579,PhD,64,3736,Married,2,1,Canada,61,9,33762.0,0,0,106,A
5841,Graduation,57,3745,Together,0,1,Spain,61,26,60894.0,0,0,832,C
3174,Graduation,64,3782,Together,0,1,Spain,61,20,87771.0,4,0,1957,D
5536,Graduation,64,3782,Together,0,1,Canada,61,20,87771.0,4,0,1957,D
2061,Graduation,68,3793,Married,0,1,Spain,61,7,50737.0,1,0,99,A
8477,Graduation,67,3854,Divorced,2,1,Spain,61,5,26150.0,0,0,28,A
640,Graduation,72,3854,Married,0,1,Spain,61,25,57304.0,0,0,1026,B
3828,Graduation,72,3876,Married,0,1,Spain,61,28,71107.0,0,0,1327,B
4093,Master,48,3882,Together,1,1,Canada,61,19,53253.0,0,0,436,C
8624,Graduation,65,3887,Married,0,0,Saudi Arabia,61,18,81320.0,0,0,928,B
2802,2n Cycle,31,3940,Married,0,0,Australia,61,18,87000.0,0,0,961,B
368,Graduation,49,3956,Married,0,1,India,61,14,40049.0,0,0,290,A
3599,Graduation,53,3959,Married,0,1,Spain,61,23,63684.0,0,0,1464,D
3389,Graduation,53,3963,Married,0,1,Spain,61,34,69016.0,0,0,1533,D
10710,Graduation,44,4048,Married,0,1,Spain,61,4,7500.0,0,0,18,A
7118,Graduation,66,4076,Married,0,1,Canada,61,22,73803.0,1,0,1528,D
4937,2n Cycle,50,3398,Married,1,1,Spain,62,5,46094.0,0,0,44,A
1127,PhD,50,3410,Married,0,0,Spain,62,20,85844.0,1,0,1958,D
833,Master,68,3470,Married,1,1,Spain,62,9,38452.0,0,0,72,A
3565,Master,68,3470,Married,1,1,Spain,62,9,38452.0,0,0,72,A
6086,Graduation,68,3597,Married,0,0,Australia,62,24,80395.0,1,0,1380,B
1763,Graduation,35,3716,Together,0,0,Canada,62,29,87679.0,3,0,2524,D
4697,Master,74,3760,Divorced,0,0,Saudi Arabia,62,16,35416.0,0,0,390,C
182,PhD,77,3793,Together,0,1,Spain,62,17,44124.0,0,0,397,C
1165,PhD,65,3802,Single,1,1,Saudi Arabia,62,24,50729.0,0,0,496,C
5386,Graduation,70,3861,Together,0,0,Saudi Arabia,62,18,94384.0,3,0,2302,D
6024,Graduation,70,3861,Together,0,0,Spain,62,18,94384.0,3,0,2302,D
2678,Graduation,33,3880,Single,1,0,Australia,62,11,34412.0,0,0,209,A
5790,Graduation,38,3897,Married,1,0,Spain,62,7,31158.0,0,0,72,A
236,Graduation,72,3905,Married,1,1,Canada,62,10,34838.0,0,0,170,A
6001,Graduation,44,3922,Married,0,1,Spain,62,25,56775.0,0,0,937,B
6250,PhD,74,3966,Widow,0,1,Spain,62,24,54356.0,0,0,775,C
1168,PhD,45,3987,Married,0,0,Spain,62,21,72159.0,0,0,1401,B
10749,Graduation,32,4028,Single,0,0,Spain,62,16,8028.0,0,0,178,A
2926,Master,71,4054,Together,0,1,Saudi Arabia,62,23,55951.0,2,0,1374,B
716,PhD,74,3417,Together,0,1,Spain,63,27,67911.0,0,0,976,B
6544,PhD,74,3417,Together,0,1,Germany,63,27,67911.0,0,0,976,B
4298,PhD,50,3476,Together,1,0,Spain,63,4,20427.0,0,0,10,A
5823,PhD,53,3492,Single,0,1,India,63,7,32303.0,0,0,39,A
8375,PhD,55,3497,Married,0,1,Australia,63,19,55954.0,0,0,518,C
5723,PhD,47,3548,Together,0,1,Spain,63,8,49187.0,0,0,116,A
5763,Master,51,3610,Together,1,0,Canada,63,18,49854.0,0,0,380,C
8727,Graduation,45,3637,Divorced,0,1,Saudi Arabia,63,29,63693.0,0,0,1150,B
3056,Graduation,45,3637,Divorced,0,1,Saudi Arabia,63,29,63693.0,0,0,1150,B
8442,Master,38,3677,Married,2,0,Canada,63,6,19510.0,0,0,30,A
3712,Graduation,64,3684,Divorced,0,0,India,63,12,52332.0,1,0,259,A
10722,Graduation,50,3691,Together,0,1,India,63,17,55593.0,1,0,546,C
2406,Graduation,74,3707,Together,0,1,Australia,63,19,54591.0,0,0,519,C
7313,2n Cycle,74,3770,Widow,0,0,Canada,63,23,74859.0,1,0,1565,D
2656,Graduation,52,3872,Divorced,1,1,Canada,63,5,40851.0,0,0,59,A
1993,PhD,74,3932,Married,0,1,USA,63,17,58607.0,1,0,972,B
4136,Basic,31,3952,Single,1,0,Spain,63,11,7500.0,0,0,119,A
2928,PhD,48,3954,Single,0,1,Spain,63,16,52614.0,0,0,990,B
2920,PhD,48,3954,Single,0,1,Mexico,63,16,52614.0,0,0,990,B
6661,Graduation,49,4065,Married,0,1,Spain,63,32,67445.0,0,0,1174,B
5462,Graduation,49,4065,Married,0,1,India,63,32,67445.0,0,0,1174,B
10897,Graduation,49,4065,Married,0,1,Australia,63,32,67445.0,0,0,1174,B
10542,PhD,55,4072,Married,1,1,Spain,63,9,36778.0,0,0,77,A
5756,Graduation,40,3466,Together,1,0,Spain,64,7,39453.0,0,0,55,A
3570,PhD,54,3630,Together,1,0,Saudi Arabia,64,13,42731.0,0,0,244,A
1072,PhD,58,3682,Single,0,1,Canada,64,8,40760.0,0,0,93,A
9606,PhD,58,3685,Married,0,0,Spain,64,13,69969.0,2,0,1536,D
2730,Graduation,68,3692,Single,0,0,Canada,64,18,80317.0,0,0,1231,B
2995,Master,66,3695,Together,0,0,Spain,64,17,66636.0,0,0,1084,B
8210,Master,48,3697,Married,0,1,Spain,64,18,54730.0,0,0,405,C
773,Master,52,3743,Divorced,1,1,India,64,23,42835.0,0,0,595,C
5272,Master,58,3746,Married,0,1,Saudi Arabia,64,20,53843.0,0,0,562,C
5125,Graduation,63,3787,Married,0,0,Spain,64,26,79530.0,0,0,1348,B
4391,Master,55,3813,Divorced,0,1,Saudi Arabia,64,22,63841.0,0,0,908,B
6283,Master,55,3813,Divorced,0,1,Spain,64,22,63841.0,0,0,908,B
3421,Master,55,3813,Divorced,0,1,Australia,64,22,63841.0,0,0,908,B
5731,Master,40,3829,Married,1,0,Spain,64,5,27100.0,0,0,37,A
7152,Master,40,3829,Married,1,0,Germany,64,5,27100.0,0,0,37,A
3919,Master,47,3854,Single,0,0,Canada,64,20,72309.0,1,0,1931,D
6097,Graduation,64,3908,Single,1,1,Saudi Arabia,64,24,50664.0,0,0,561,C
5150,Basic,44,3938,Single,1,0,Spain,64,7,20194.0,0,0,47,A
10479,PhD,48,3948,Married,0,0,Australia,64,11,76618.0,0,0,1511,D
5966,PhD,49,3975,Married,1,1,Spain,64,15,45207.0,1,0,215,A
3439,Graduation,51,3985,Married,1,1,Spain,64,15,56721.0,0,0,296,A
6609,Graduation,57,4028,Widow,0,0,Saudi Arabia,64,7,27038.0,0,0,107,A
5393,Graduation,46,4070,Single,1,0,Spain,64,5,23763.0,0,0,42,A
9014,Graduation,48,3382,Married,1,1,India,65,10,37085.0,0,0,61,A
4050,Master,57,3387,Married,0,0,Canada,65,8,49605.0,0,0,127,A
6862,Graduation,52,3421,Divorced,0,0,Spain,65,15,1730.0,0,0,8,A
8315,Graduation,28,3474,Single,0,0,USA,65,4,34824.0,0,0,23,A
5184,Graduation,28,3474,Single,0,0,Spain,65,4,34824.0,0,0,23,A
3643,Master,49,3480,Married,0,0,Canada,65,14,63206.0,1,0,928,B
2589,Graduation,51,3521,Divorced,1,0,Australia,65,8,26759.0,0,0,59,A
4887,PhD,47,3598,Divorced,1,1,Canada,65,6,55412.0,0,0,63,A
10104,Graduation,49,3617,Together,2,1,Canada,65,4,33590.0,0,0,8,A
3254,Graduation,52,3637,Married,1,0,Spain,65,14,70886.0,0,0,960,B
2004,Graduation,54,3663,Single,0,1,Spain,65,17,72679.0,0,0,1168,B
6142,Master,80,3692,Married,0,0,Spain,65,14,65073.0,0,1,900,B
8553,Graduation,58,3750,Married,1,1,Spain,65,6,44300.0,0,0,42,A
9805,Master,70,3753,Together,0,1,Canada,65,22,56129.0,0,0,660,C
849,Master,70,3753,Together,0,1,Spain,65,22,56129.0,0,0,660,C
1606,Graduation,52,3789,Together,1,0,Saudi Arabia,65,4,38590.0,0,0,22,A
125,2n Cycle,65,3789,Together,1,1,India,65,17,53083.0,1,0,271,A
9305,2n Cycle,47,3792,Single,0,0,Spain,65,27,79689.0,0,0,1315,B
4706,Graduation,57,3807,Single,0,1,Canada,65,5,34704.0,0,0,40,A
4437,Graduation,61,3810,Married,1,1,Spain,65,12,65316.0,0,0,260,A
3081,PhD,45,3812,Married,1,0,Spain,65,4,41014.0,0,0,20,A
3536,Graduation,63,3841,Together,0,1,India,65,7,19740.0,0,0,55,A
8686,Basic,44,3916,Together,1,0,Spain,65,7,23724.0,0,0,75,A
9707,PhD,54,3962,Married,0,1,Spain,65,20,55212.0,2,0,1182,B
10872,PhD,54,3962,Married,0,1,Spain,65,20,55212.0,2,0,1182,B
9058,Graduation,68,4023,Widow,0,0,Spain,65,22,79800.0,3,0,1867,D
4640,Graduation,56,4025,Divorced,0,1,Saudi Arabia,65,26,70647.0,0,0,1079,B
2525,PhD,49,4032,Married,0,0,Canada,65,18,38410.0,0,0,534,C
9503,Graduation,43,4048,Single,0,0,Spain,65,13,28071.0,0,0,313,A
10704,Graduation,54,4056,Single,0,1,Spain,65,19,54803.0,0,0,693,C
2669,Graduation,30,3435,Single,0,0,Spain,66,16,74293.0,0,0,1127,B
10037,Graduation,30,3435,Single,0,0,Saudi Arabia,66,16,74293.0,0,0,1127,B
5680,2n Cycle,39,3447,Married,1,0,Spain,66,5,35684.0,0,0,30,A
3726,PhD,37,3512,Together,1,0,Saudi Arabia,66,4,34320.0,0,0,17,A
4548,Graduation,42,3597,Single,1,1,Canada,66,5,41967.0,0,0,54,A
4599,Master,47,3616,Married,0,2,Canada,66,21,49681.0,0,0,458,C
879,Master,47,3616,Married,0,2,Saudi Arabia,66,21,49681.0,0,0,458,C
7409,Graduation,53,3625,Together,1,0,Spain,66,13,53187.0,0,0,267,A
1964,Graduation,72,3676,Together,0,0,Spain,66,18,86610.0,0,0,1603,D
0,Graduation,38,3800,Married,0,0,Saudi Arabia,66,17,70951.0,0,0,1198,B
4860,Graduation,53,3857,Single,1,0,Spain,66,5,24206.0,0,0,25,A
425,Graduation,38,3874,Married,2,0,India,66,22,55357.0,0,0,727,C
9500,Graduation,64,3899,Married,0,1,Spain,66,22,58113.0,0,1,758,C
3074,PhD,39,4001,Married,0,0,Spain,66,18,70643.0,0,0,1828,D
5140,PhD,38,4053,Married,1,0,Spain,66,21,64355.0,0,0,1445,B
2611,Master,64,4076,Together,0,0,Saudi Arabia,66,19,82576.0,1,0,1910,D
916,PhD,51,3430,Single,1,1,Spain,67,6,41644.0,0,0,31,A
10413,Graduation,39,3444,Married,0,0,Spain,67,23,72570.0,0,0,1089,B
3696,Graduation,58,3532,Divorced,1,1,Spain,67,7,30630.0,0,0,52,A
304,Master,42,3567,Single,1,0,Spain,67,9,22944.0,0,0,76,A
5113,PhD,52,3613,Divorced,0,0,Spain,67,16,86979.0,1,0,1702,D
4597,PhD,53,3741,Together,0,0,Saudi Arabia,67,19,82072.0,0,0,2018,D
675,Master,50,3787,Divorced,1,1,Spain,67,16,52034.0,0,0,332,A
4483,Graduation,30,3817,Single,0,0,Saudi Arabia,67,19,72354.0,0,0,1228,B
1502,Graduation,40,3844,Together,1,0,Spain,67,7,28427.0,0,0,52,A
736,Graduation,40,3844,Together,1,0,India,67,7,28427.0,0,0,52,A
4487,Master,54,3900,Single,1,0,Saudi Arabia,67,7,39858.0,0,0,95,A
3412,Master,72,3909,Married,0,1,Spain,67,17,67381.0,1,0,957,B
1744,Basic,58,3917,Single,0,1,Spain,67,5,23529.0,0,0,54,A
5837,Graduation,56,3927,Married,1,1,Spain,67,22,51479.0,0,0,494,C
3422,Graduation,48,3956,Married,0,1,Germany,67,10,76068.0,2,0,1376,B
7462,Graduation,69,3961,Single,0,0,Canada,67,19,22507.0,0,0,570,C
10702,Graduation,39,3982,Single,1,0,Spain,67,17,52413.0,0,0,450,C
2115,Graduation,66,3388,Together,1,1,Germany,68,7,50116.0,1,0,66,A
4138,Graduation,61,3415,Single,0,1,Spain,68,23,76624.0,1,0,899,B
11091,Graduation,70,3423,Together,1,1,Germany,68,6,34587.0,0,0,22,A
7712,PhD,77,3441,Single,0,0,USA,68,19,62159.0,0,0,634,C
3535,Graduation,58,3483,Single,0,0,Spain,68,13,66294.0,0,0,967,B
5899,PhD,73,3487,Together,1,1,USA,68,2,5648.0,1,0,49,A
8749,Graduation,39,3527,Together,1,0,Spain,68,5,37235.0,0,0,61,A
10955,Graduation,59,3552,Widow,0,0,Spain,68,14,85620.0,0,0,1600,D
9491,Graduation,39,3563,Together,1,0,Saudi Arabia,68,10,23976.0,0,0,66,A
5286,Master,36,3623,Single,0,0,Canada,68,10,41020.0,0,0,217,A
3409,Graduation,39,3636,Single,1,0,Saudi Arabia,68,15,36108.0,1,0,339,C
2544,Master,72,3639,Divorced,0,1,India,68,7,57530.0,0,0,92,A
2118,2n Cycle,59,3671,Married,0,1,Spain,68,20,62905.0,0,0,622,C
9370,PhD,78,3787,Married,0,0,Canada,68,16,65846.0,0,0,1120,B
4864,Graduation,46,3802,Married,1,0,Canada,68,12,34380.0,0,0,175,A
405,Graduation,59,3880,Divorced,0,1,Spain,68,17,41638.0,1,0,441,C
10513,Graduation,31,3904,Together,0,0,Spain,68,12,63207.0,1,0,1502,D
5138,Graduation,73,3910,Together,0,1,Spain,68,5,28320.0,0,0,43,A
8387,Graduation,66,3919,Married,0,1,Spain,68,11,43140.0,0,0,235,A
378,Graduation,52,3925,Married,0,0,Spain,68,21,52531.0,0,0,794,C
5846,Graduation,46,3936,Divorced,1,0,Germany,68,4,40246.0,0,0,13,A
8870,Graduation,39,3972,Together,1,0,Spain,68,18,35196.0,0,0,497,C
10340,Graduation,39,3972,Together,1,0,Spain,68,18,35196.0,0,0,497,C
7290,Graduation,38,4011,Single,0,0,Spain,68,21,70596.0,0,0,968,B
8895,Graduation,38,4011,Single,0,0,Spain,68,21,70596.0,0,0,968,B
3635,PhD,61,3432,Single,0,1,Saudi Arabia,69,20,52597.0,0,0,578,C
11178,Master,51,3477,Single,1,0,Germany,69,5,42394.0,0,0,32,A
2410,Graduation,54,3537,Single,0,0,Spain,69,16,81657.0,0,0,1097,B
3281,PhD,63,3617,Married,1,1,Spain,69,19,49154.0,0,0,411,C
9905,Graduation,71,3730,Together,1,1,Spain,69,14,34074.0,1,0,255,A
2565,Master,68,3772,Divorced,0,0,Saudi Arabia,69,20,70638.0,1,0,1334,B
7912,Graduation,45,3812,Married,1,0,USA,69,8,38136.0,1,0,103,A
7072,Graduation,50,3836,Married,0,1,Australia,69,19,67432.0,0,0,1335,B
1409,Graduation,72,3847,Together,0,1,USA,69,20,40689.0,0,0,444,C
5314,Graduation,72,3847,Together,0,1,Spain,69,20,40689.0,0,0,444,C
7215,Graduation,40,3853,Single,0,0,Canada,69,27,101970.0,3,0,1135,B
8858,PhD,51,3858,Married,0,1,Canada,69,21,44325.0,1,0,542,C
895,PhD,75,3946,Married,0,2,Spain,69,20,61467.0,0,0,594,C
10313,Graduation,48,3988,Married,1,1,Spain,69,16,48178.0,0,0,254,A
642,Basic,43,4063,Married,1,0,Canada,69,8,16005.0,0,0,103,A
8504,Graduation,50,3427,Married,0,0,Germany,70,19,79593.0,1,0,1366,B
1020,Graduation,50,3427,Married,0,0,Spain,70,19,79593.0,1,0,1366,B
3717,Graduation,64,3446,Married,0,1,Spain,70,18,61180.0,1,0,704,C
7646,Graduation,34,3510,Single,1,0,Spain,70,24,64449.0,0,0,805,C
5796,Graduation,60,3594,Married,0,0,Spain,70,23,77437.0,1,0,1125,B
8625,Graduation,47,3608,Married,1,0,USA,70,9,17649.0,0,0,45,A
5407,Graduation,69,3669,Together,0,1,Saudi Arabia,70,28,53103.0,1,0,1085,B
4356,Graduation,52,3684,Together,0,1,Spain,70,14,71819.0,2,0,1574,D
2886,Master,52,3700,Divorced,0,1,Spain,70,32,74290.0,2,0,1217,B
10057,Graduation,72,3724,Single,0,0,Spain,70,22,72282.0,0,0,1331,B
10741,Master,72,3823,Together,0,1,Spain,70,16,47352.0,0,0,319,A
5491,Master,72,3823,Together,0,1,Australia,70,16,47352.0,0,0,319,A
4442,Graduation,62,3829,Single,0,1,Canada,70,9,46524.0,0,0,177,A
3972,Graduation,47,3831,Together,1,1,Spain,70,19,50200.0,0,0,401,C
2431,Graduation,33,3924,Married,0,0,Spain,70,6,18222.0,0,0,67,A
7899,PhD,71,3987,Married,0,1,Australia,70,17,77610.0,0,0,1680,D
9703,PhD,53,4001,Married,1,1,Saudi Arabia,70,11,38097.0,1,0,184,A
6927,PhD,55,4011,Married,1,1,Saudi Arabia,70,19,44377.0,0,0,264,A
7005,Graduation,42,3392,Single,0,0,Saudi Arabia,71,21,58684.0,1,0,813,C
246,Graduation,58,3408,Married,1,1,Spain,71,19,66480.0,0,0,312,A
4796,Graduation,71,3450,Divorced,0,1,Spain,71,5,49638.0,0,0,39,A
4725,PhD,73,3456,Together,0,1,Spain,71,7,50616.0,0,0,67,A
3286,PhD,56,3499,Divorced,1,0,Spain,71,7,26642.0,0,0,42,A
10680,Graduation,37,3523,Together,1,0,Spain,71,7,33235.0,0,0,70,A
4297,Graduation,54,3533,Together,1,0,India,71,7,23228.0,0,0,40,A
7327,PhD,64,3561,Married,1,1,Spain,71,9,36732.0,0,0,47,A
1553,Graduation,77,3654,Together,0,0,Germany,71,23,82657.0,2,0,2283,D
1665,PhD,59,3658,Divorced,0,2,Saudi Arabia,71,18,64140.0,3,0,1750,D
10640,Graduation,49,3676,Together,1,1,Spain,71,14,44392.0,0,0,211,A
7620,Basic,33,3707,Single,1,0,India,71,8,16185.0,0,0,106,A
7761,2n Cycle,45,3711,Together,1,0,Australia,71,9,38702.0,0,0,109,A
5062,PhD,60,3716,Married,1,1,Saudi Arabia,71,5,54072.0,0,0,39,A
6349,Master,36,3737,Divorced,0,0,Spain,71,19,61787.0,0,0,1319,B
3386,Graduation,31,3752,Married,0,0,Spain,71,8,34935.0,0,0,137,A
8175,Graduation,31,3752,Married,0,0,Saudi Arabia,71,8,34935.0,0,0,137,A
6245,PhD,73,3760,Together,0,1,Spain,71,18,59292.0,0,0,507,C
8780,PhD,73,3760,Together,0,1,Spain,71,18,59292.0,0,0,507,C
2276,Graduation,68,3802,Single,0,1,Spain,71,27,57959.0,0,0,868,B
1172,PhD,40,3803,Married,0,0,Spain,71,25,92491.0,3,0,2034,D
3225,Master,39,3833,Married,1,0,Spain,71,14,42207.0,1,0,265,A
8629,Graduation,67,3839,Widow,1,1,Canada,71,5,46984.0,0,0,41,A
798,Graduation,36,3931,Single,1,0,Spain,71,5,23442.0,0,0,27,A
269,PhD,60,3969,Single,0,1,Spain,71,21,46757.0,0,0,1143,B
8213,2n Cycle,43,3976,Together,1,0,Spain,71,11,14515.0,0,0,96,A
10245,2n Cycle,37,3985,Single,0,0,Spain,71,15,80910.0,0,0,756,C
2447,Graduation,44,3999,Together,1,0,India,71,7,30545.0,0,0,69,A
9817,Master,53,4056,Single,0,0,India,71,27,44802.0,0,0,1049,B
1371,Graduation,47,3380,Single,0,0,Australia,72,16,79941.0,0,0,984,B
8093,Master,54,3380,Married,0,0,Spain,72,14,79734.0,1,0,914,B
713,Master,46,3400,Married,0,0,Spain,72,15,50353.0,0,0,442,C
11051,PhD,67,3429,Together,1,1,Canada,72,23,77376.0,0,0,661,C
5545,PhD,51,3464,Married,0,0,Spain,72,14,78075.0,0,0,988,B
5283,PhD,47,3511,Single,1,1,Spain,72,10,42473.0,0,0,144,A
5010,Graduation,35,3526,Single,1,0,Spain,72,6,25008.0,0,0,34,A
7495,PhD,75,3570,Married,0,1,Spain,72,10,56223.0,0,0,156,A
4368,Graduation,43,3587,Married,1,0,Spain,72,8,47850.0,0,0,134,A
6303,PhD,37,3597,Together,0,0,Canada,72,22,91820.0,0,0,1497,D
1030,PhD,58,3726,Single,1,1,Saudi Arabia,72,6,40637.0,0,0,38,A
10364,Graduation,64,3730,Divorced,0,0,Spain,72,4,23295.0,0,0,20,A
6945,Graduation,71,3769,Single,0,0,Spain,72,32,84574.0,0,0,1375,B
8562,Graduation,54,3776,Together,0,0,Spain,72,11,54165.0,0,0,236,A
2918,Graduation,42,3821,Divorced,1,1,Spain,72,9,28510.0,0,0,91,A
9167,Graduation,67,3839,Married,0,1,Spain,72,26,67131.0,0,0,976,B
4743,PhD,54,3862,Married,0,1,USA,72,28,56242.0,0,0,971,B
10742,PhD,40,3866,Married,0,0,Spain,72,11,86580.0,1,0,746,C
10965,Graduation,68,3871,Together,0,0,Spain,72,22,76005.0,1,0,1722,D
7129,PhD,61,3876,Married,0,1,Spain,72,31,54693.0,0,0,929,B
3732,Master,68,3889,Married,0,1,Canada,72,27,52750.0,0,0,860,B
7124,Graduation,55,3892,Divorced,1,1,Canada,72,12,36997.0,0,0,94,A
10686,PhD,58,3929,Together,1,1,Spain,72,4,34230.0,0,0,21,A
7247,Graduation,63,3963,Widow,0,1,Germany,72,22,47916.0,1,0,606,C
1513,2n Cycle,44,4049,Together,1,1,Spain,72,29,60839.0,0,0,1250,B
460,PhD,51,4069,Married,0,0,Saudi Arabia,72,17,79930.0,0,0,1753,D
6653,PhD,53,4078,Married,1,1,Spain,72,18,55158.0,0,0,418,C
9400,2n Cycle,65,3387,Single,0,0,Spain,73,19,85485.0,0,0,1383,B
7106,PhD,80,3469,Married,0,0,Spain,73,19,75865.0,0,0,1242,B
4252,Graduation,58,3477,Married,0,1,Spain,73,12,44375.0,0,0,301,A
9240,PhD,52,3521,Single,0,1,Spain,73,18,60504.0,0,0,526,C
10770,Graduation,64,3533,Married,0,0,Canada,73,26,65492.0,0,0,1045,B
176,2n Cycle,43,3557,Single,0,1,Spain,73,12,67506.0,0,0,331,A
6870,PhD,64,3664,Divorced,0,1,Spain,73,12,68805.0,0,0,283,A
143,Graduation,53,3687,Single,0,0,USA,73,13,61209.0,0,0,957,B
6445,Graduation,56,3729,Together,0,0,Saudi Arabia,73,16,66825.0,0,0,858,B
4278,PhD,40,3770,Single,0,0,India,73,19,87188.0,0,0,1923,D
6906,Master,70,3770,Widow,0,0,Spain,73,18,84953.0,3,0,1024,B
4637,PhD,69,3786,Single,0,0,Saudi Arabia,73,25,74637.0,1,0,1650,D
8690,Graduation,61,3815,Married,0,0,Canada,73,23,86111.0,0,0,1385,B
1173,Master,76,3855,Together,0,0,Spain,73,13,77632.0,2,0,2252,D
1928,Graduation,50,3884,Married,1,0,Saudi Arabia,73,7,31814.0,1,0,83,A
9029,PhD,51,3898,Married,0,0,Spain,73,23,70116.0,0,0,1536,D
10299,PhD,54,3976,Single,0,0,Spain,73,25,48240.0,0,0,882,B
9246,Master,38,4002,Together,1,0,India,73,17,40101.0,0,0,415,C
4943,Graduation,70,4016,Married,0,0,Spain,73,16,70503.0,2,0,1727,D
4122,Graduation,48,4048,Married,0,0,Spain,73,16,79205.0,1,0,895,B
2853,Graduation,43,3489,Single,1,0,Canada,74,12,51766.0,0,0,275,A
902,Graduation,43,3496,Together,1,0,Canada,74,13,62994.0,0,0,312,A
1672,PhD,49,3499,Together,0,1,Saudi Arabia,74,15,65640.0,0,0,461,C
7254,Graduation,54,3563,Together,1,0,Saudi Arabia,74,10,38361.0,0,0,137,A
8775,Graduation,54,3563,Together,1,0,Australia,74,10,38361.0,0,0,137,A
9543,Graduation,38,3606,Married,1,0,Spain,74,4,19986.0,0,0,22,A
7093,Graduation,38,3606,Married,1,0,Spain,74,4,19986.0,0,0,22,A
2894,Graduation,38,3622,Single,0,0,Spain,74,21,72903.0,3,0,2013,D
5956,PhD,75,3635,Divorced,1,2,Australia,74,16,45072.0,0,0,284,A
1921,PhD,56,3648,Married,2,1,Spain,74,7,59062.0,0,0,71,A
5057,Master,62,3667,Married,0,1,Spain,74,20,61794.0,0,0,611,C
10260,Master,58,3686,Together,0,1,Spain,74,15,45143.0,0,0,311,A
2262,Master,58,3686,Together,0,1,Saudi Arabia,74,15,45143.0,0,0,311,A
7930,Master,54,3693,Single,0,0,Spain,74,12,26877.0,0,0,268,A
1461,PhD,58,3715,Divorced,1,1,Canada,74,7,36921.0,0,0,38,A
7514,2n Cycle,67,3740,Together,1,1,Australia,74,12,54342.0,0,0,177,A
6461,Master,54,3785,Single,0,1,Spain,74,23,62772.0,1,0,946,B
257,PhD,64,3806,Married,0,1,Spain,74,20,75032.0,0,0,1215,B
9460,Graduation,60,3816,Married,0,0,Spain,74,8,22419.0,0,0,162,A
3855,Graduation,60,3816,Married,0,0,Canada,74,8,22419.0,0,0,162,A
367,2n Cycle,45,3874,Married,1,0,Canada,74,20,36550.0,0,0,577,C
